MONTH,STATE,SEX,AGEGRP,YEAR,PRIMARYCOND,NVISITS
1,Pennsylvania,2,20_29,2015,Strep pharyngitis,76
1,Pennsylvania,2,20_29,2016,Strep pharyngitis,77
1,Pennsylvania,2,20_29,2017,Strep pharyngitis,91
1,Pennsylvania,2,20_29,2018,Strep pharyngitis,92
1,Pennsylvania,2,30_39,2010,Strep pharyngitis,69
1,Pennsylvania,2,30_39,2011,Strep pharyngitis,391
1,Pennsylvania,2,30_39,2012,Strep pharyngitis,260
1,Pennsylvania,2,30_39,2013,Strep pharyngitis,78
1,Pennsylvania,2,30_39,2014,Strep pharyngitis,270
1,Pennsylvania,2,30_39,2015,Strep pharyngitis,76
1,Pennsylvania,2,30_39,2016,Strep pharyngitis,89
1,Pennsylvania,2,30_39,2017,Strep pharyngitis,97
1,Pennsylvania,2,30_39,2018,Strep pharyngitis,118
1,Pennsylvania,2,40_49,2010,Strep pharyngitis,45
1,Pennsylvania,2,40_49,2011,Strep pharyngitis,196
1,Pennsylvania,2,40_49,2012,Strep pharyngitis,179
1,Pennsylvania,2,40_49,2013,Strep pharyngitis,53
1,Pennsylvania,2,40_49,2014,Strep pharyngitis,149
1,Pennsylvania,2,40_49,2015,Strep pharyngitis,47
1,Pennsylvania,2,40_49,2016,Strep pharyngitis,34
1,Pennsylvania,2,40_49,2017,Strep pharyngitis,56
1,Pennsylvania,2,40_49,2018,Strep pharyngitis,81
1,Pennsylvania,2,50_59,2010,Strep pharyngitis,19
1,Pennsylvania,2,50_59,2011,Strep pharyngitis,86
1,Pennsylvania,2,50_59,2012,Strep pharyngitis,85
1,Pennsylvania,2,50_59,2013,Strep pharyngitis,20
1,Pennsylvania,2,50_59,2014,Strep pharyngitis,66
1,Pennsylvania,2,50_59,2015,Strep pharyngitis,21
1,Pennsylvania,2,50_59,2016,Strep pharyngitis,20
1,Pennsylvania,2,50_59,2017,Strep pharyngitis,22
1,Pennsylvania,2,50_59,2018,Strep pharyngitis,40
1,Pennsylvania,2,60_69,2010,Strep pharyngitis,7
1,Pennsylvania,2,60_69,2011,Strep pharyngitis,21
1,Pennsylvania,2,60_69,2012,Strep pharyngitis,19
1,Pennsylvania,2,60_69,2013,Strep pharyngitis,7
1,Pennsylvania,2,60_69,2014,Strep pharyngitis,20
1,Pennsylvania,2,60_69,2015,Strep pharyngitis,5
1,Pennsylvania,2,60_69,2016,Strep pharyngitis,6
1,Pennsylvania,2,60_69,2017,Strep pharyngitis,6
1,Pennsylvania,2,60_69,2018,Strep pharyngitis,10
1,Rhode Island,1,00_04,2010,Strep pharyngitis,3
1,Rhode Island,1,00_04,2011,Strep pharyngitis,11
1,Rhode Island,1,00_04,2012,Strep pharyngitis,6
1,Rhode Island,1,00_04,2013,Strep pharyngitis,4
1,Rhode Island,1,00_04,2014,Strep pharyngitis,5
1,Rhode Island,1,00_04,2015,Strep pharyngitis,3
1,Rhode Island,1,00_04,2016,Strep pharyngitis,4
1,Rhode Island,1,00_04,2017,Strep pharyngitis,11
1,Rhode Island,1,00_04,2018,Strep pharyngitis,8
1,Rhode Island,1,05_09,2010,Strep pharyngitis,38
1,Rhode Island,1,05_09,2011,Strep pharyngitis,42
1,Rhode Island,1,05_09,2012,Strep pharyngitis,20
1,Rhode Island,1,05_09,2013,Strep pharyngitis,25
1,Rhode Island,1,05_09,2014,Strep pharyngitis,30
1,Rhode Island,1,05_09,2015,Strep pharyngitis,12
1,Rhode Island,1,05_09,2016,Strep pharyngitis,18
1,Rhode Island,1,05_09,2017,Strep pharyngitis,39
1,Rhode Island,1,05_09,2018,Strep pharyngitis,25
1,Rhode Island,1,10_19,2010,Strep pharyngitis,18
1,Rhode Island,1,10_19,2011,Strep pharyngitis,32
1,Rhode Island,1,10_19,2012,Strep pharyngitis,26
1,Rhode Island,1,10_19,2013,Strep pharyngitis,12
1,Rhode Island,1,10_19,2014,Strep pharyngitis,14
1,Rhode Island,1,10_19,2015,Strep pharyngitis,11
1,Rhode Island,1,10_19,2016,Strep pharyngitis,18
1,Rhode Island,1,10_19,2017,Strep pharyngitis,10
1,Rhode Island,1,10_19,2018,Strep pharyngitis,21
1,Rhode Island,1,20_29,2010,Strep pharyngitis,4
1,Rhode Island,1,20_29,2011,Strep pharyngitis,5
1,Rhode Island,1,20_29,2012,Strep pharyngitis,4
1,Rhode Island,1,20_29,2013,Strep pharyngitis,3
1,Rhode Island,1,20_29,2014,Strep pharyngitis,6
1,Rhode Island,1,20_29,2015,Strep pharyngitis,3
1,Rhode Island,1,20_29,2016,Strep pharyngitis,5
1,Rhode Island,1,20_29,2017,Strep pharyngitis,4
1,Rhode Island,1,20_29,2018,Strep pharyngitis,14
1,Rhode Island,1,30_39,2010,Strep pharyngitis,5
1,Rhode Island,1,30_39,2011,Strep pharyngitis,6
1,Rhode Island,1,30_39,2012,Strep pharyngitis,5
1,Rhode Island,1,30_39,2013,Strep pharyngitis,7
1,Rhode Island,1,30_39,2014,Strep pharyngitis,4
1,Rhode Island,1,30_39,2015,Strep pharyngitis,5
1,Rhode Island,1,30_39,2016,Strep pharyngitis,6
1,Rhode Island,1,30_39,2017,Strep pharyngitis,7
1,Rhode Island,1,30_39,2018,Strep pharyngitis,6
1,Rhode Island,1,40_49,2010,Strep pharyngitis,4
1,Rhode Island,1,40_49,2011,Strep pharyngitis,6
1,Rhode Island,1,40_49,2012,Strep pharyngitis,1
1,Rhode Island,1,40_49,2013,Strep pharyngitis,4
1,Rhode Island,1,40_49,2014,Strep pharyngitis,3
1,Rhode Island,1,40_49,2015,Strep pharyngitis,5
1,Rhode Island,1,40_49,2016,Strep pharyngitis,1
1,Rhode Island,1,40_49,2017,Strep pharyngitis,6
1,Rhode Island,1,40_49,2018,Strep pharyngitis,2
1,Rhode Island,1,50_59,2010,Strep pharyngitis,1
1,Rhode Island,1,50_59,2011,Strep pharyngitis,3
1,Rhode Island,1,50_59,2012,Strep pharyngitis,2
1,Rhode Island,1,50_59,2013,Strep pharyngitis,1
1,Rhode Island,1,50_59,2014,Strep pharyngitis,2
1,Rhode Island,1,50_59,2015,Strep pharyngitis,2
1,Rhode Island,1,50_59,2016,NA,0
1,Rhode Island,1,50_59,2017,Strep pharyngitis,3
1,Rhode Island,1,50_59,2018,Strep pharyngitis,4
1,Rhode Island,1,60_69,2010,NA,0
1,Rhode Island,1,60_69,2011,NA,0
1,Rhode Island,1,60_69,2012,NA,0
1,Rhode Island,1,60_69,2013,NA,0
1,Rhode Island,1,60_69,2014,NA,0
1,Rhode Island,1,60_69,2015,Strep pharyngitis,1
1,Rhode Island,1,60_69,2016,NA,0
1,Rhode Island,1,60_69,2017,NA,0
1,Rhode Island,1,60_69,2018,Strep pharyngitis,1
1,Rhode Island,2,00_04,2010,Strep pharyngitis,6
1,Rhode Island,2,00_04,2011,Strep pharyngitis,17
1,Rhode Island,2,00_04,2012,Strep pharyngitis,8
1,Rhode Island,2,00_04,2013,Strep pharyngitis,1
1,Rhode Island,2,00_04,2014,Strep pharyngitis,7
1,Rhode Island,2,00_04,2015,Strep pharyngitis,4
1,Rhode Island,2,00_04,2016,Strep pharyngitis,2
1,Rhode Island,2,00_04,2017,Strep pharyngitis,10
1,Rhode Island,2,00_04,2018,Strep pharyngitis,7
1,Rhode Island,2,05_09,2010,Strep pharyngitis,39
1,Rhode Island,2,05_09,2011,Strep pharyngitis,30
1,Rhode Island,2,05_09,2012,Strep pharyngitis,36
1,Rhode Island,2,05_09,2013,Strep pharyngitis,18
1,Rhode Island,2,05_09,2014,Strep pharyngitis,25
1,Rhode Island,2,05_09,2015,Strep pharyngitis,12
1,Rhode Island,2,05_09,2016,Strep pharyngitis,27
1,Rhode Island,2,05_09,2017,Strep pharyngitis,20
1,Rhode Island,2,05_09,2018,Strep pharyngitis,19
1,Rhode Island,2,10_19,2010,Strep pharyngitis,26
1,Rhode Island,2,10_19,2011,Strep pharyngitis,34
1,Rhode Island,2,10_19,2012,Strep pharyngitis,19
1,Rhode Island,2,10_19,2013,Strep pharyngitis,15
1,Rhode Island,2,10_19,2014,Strep pharyngitis,14
1,Rhode Island,2,10_19,2015,Strep pharyngitis,17
1,Rhode Island,2,10_19,2016,Strep pharyngitis,13
1,Rhode Island,2,10_19,2017,Strep pharyngitis,25
1,Rhode Island,2,10_19,2018,Strep pharyngitis,25
1,Rhode Island,2,20_29,2010,Strep pharyngitis,4
1,Rhode Island,2,20_29,2011,Strep pharyngitis,9
1,Rhode Island,2,20_29,2012,Strep pharyngitis,8
1,Rhode Island,2,20_29,2013,Strep pharyngitis,4
1,Rhode Island,2,20_29,2014,Strep pharyngitis,9
1,Rhode Island,2,20_29,2015,Strep pharyngitis,2
1,Rhode Island,2,20_29,2016,Strep pharyngitis,8
1,Rhode Island,2,20_29,2017,Strep pharyngitis,7
1,Rhode Island,2,20_29,2018,Strep pharyngitis,14
1,Rhode Island,2,30_39,2010,Strep pharyngitis,12
1,Rhode Island,2,30_39,2011,Strep pharyngitis,8
1,Rhode Island,2,30_39,2012,Strep pharyngitis,14
1,Rhode Island,2,30_39,2013,Strep pharyngitis,5
1,Rhode Island,2,30_39,2014,Strep pharyngitis,6
1,Rhode Island,2,30_39,2015,Strep pharyngitis,10
1,Rhode Island,2,30_39,2016,Strep pharyngitis,8
1,Rhode Island,2,30_39,2017,Strep pharyngitis,5
1,Rhode Island,2,30_39,2018,Strep pharyngitis,15
1,Rhode Island,2,40_49,2010,Strep pharyngitis,10
1,Rhode Island,2,40_49,2011,Strep pharyngitis,10
1,Rhode Island,2,40_49,2012,Strep pharyngitis,6
1,Rhode Island,2,40_49,2013,Strep pharyngitis,5
1,Rhode Island,2,40_49,2014,Strep pharyngitis,1
1,Rhode Island,2,40_49,2015,Strep pharyngitis,3
1,Rhode Island,2,40_49,2016,NA,0
1,Rhode Island,2,40_49,2017,Strep pharyngitis,6
1,Rhode Island,2,40_49,2018,Strep pharyngitis,4
1,Rhode Island,2,50_59,2010,Strep pharyngitis,3
1,Rhode Island,2,50_59,2011,Strep pharyngitis,10
1,Rhode Island,2,50_59,2012,Strep pharyngitis,5
1,Rhode Island,2,50_59,2013,Strep pharyngitis,3
1,Rhode Island,2,50_59,2014,Strep pharyngitis,3
1,Rhode Island,2,50_59,2015,NA,0
1,Rhode Island,2,50_59,2016,Strep pharyngitis,1
1,Rhode Island,2,50_59,2017,Strep pharyngitis,1
1,Rhode Island,2,50_59,2018,Strep pharyngitis,1
1,Rhode Island,2,60_69,2010,Strep pharyngitis,1
1,Rhode Island,2,60_69,2011,NA,0
1,Rhode Island,2,60_69,2012,Strep pharyngitis,2
1,Rhode Island,2,60_69,2013,Strep pharyngitis,1
1,Rhode Island,2,60_69,2014,Strep pharyngitis,2
1,Rhode Island,2,60_69,2015,Strep pharyngitis,2
1,Rhode Island,2,60_69,2016,NA,0
1,Rhode Island,2,60_69,2017,Strep pharyngitis,2
1,Rhode Island,2,60_69,2018,NA,0
1,South Carolina,1,00_04,2010,Strep pharyngitis,257
1,South Carolina,1,00_04,2011,Strep pharyngitis,343
1,South Carolina,1,00_04,2012,Strep pharyngitis,244
1,South Carolina,1,00_04,2013,Strep pharyngitis,148
1,South Carolina,1,00_04,2014,Strep pharyngitis,197
1,South Carolina,1,00_04,2015,Strep pharyngitis,257
1,South Carolina,1,00_04,2016,Strep pharyngitis,248
1,South Carolina,1,00_04,2017,Strep pharyngitis,74
1,South Carolina,1,00_04,2018,Strep pharyngitis,44
1,South Carolina,1,05_09,2010,Strep pharyngitis,566
1,South Carolina,1,05_09,2011,Strep pharyngitis,718
1,South Carolina,1,05_09,2012,Strep pharyngitis,502
1,South Carolina,1,05_09,2013,Strep pharyngitis,307
1,South Carolina,1,05_09,2014,Strep pharyngitis,403
1,South Carolina,1,05_09,2015,Strep pharyngitis,457
1,South Carolina,1,05_09,2016,Strep pharyngitis,439
1,South Carolina,1,05_09,2017,Strep pharyngitis,148
1,South Carolina,1,05_09,2018,Strep pharyngitis,97
1,South Carolina,1,10_19,2010,Strep pharyngitis,287
1,South Carolina,1,10_19,2011,Strep pharyngitis,401
1,South Carolina,1,10_19,2012,Strep pharyngitis,298
1,South Carolina,1,10_19,2013,Strep pharyngitis,204
1,South Carolina,1,10_19,2014,Strep pharyngitis,220
1,South Carolina,1,10_19,2015,Strep pharyngitis,331
1,South Carolina,1,10_19,2016,Strep pharyngitis,309
1,South Carolina,1,10_19,2017,Strep pharyngitis,121
1,South Carolina,1,10_19,2018,Strep pharyngitis,99
1,South Carolina,1,20_29,2010,Strep pharyngitis,45
1,South Carolina,1,20_29,2011,Strep pharyngitis,68
1,South Carolina,1,20_29,2012,Strep pharyngitis,50
1,South Carolina,1,20_29,2013,Strep pharyngitis,62
1,South Carolina,1,20_29,2014,Strep pharyngitis,75
1,South Carolina,1,20_29,2015,Strep pharyngitis,82
1,South Carolina,1,20_29,2016,Strep pharyngitis,96
1,South Carolina,1,20_29,2017,Strep pharyngitis,34
1,South Carolina,1,20_29,2018,Strep pharyngitis,25
1,South Carolina,1,30_39,2010,Strep pharyngitis,79
1,South Carolina,1,30_39,2011,Strep pharyngitis,110
1,South Carolina,1,30_39,2012,Strep pharyngitis,75
1,South Carolina,1,30_39,2013,Strep pharyngitis,57
1,South Carolina,1,30_39,2014,Strep pharyngitis,90
1,South Carolina,1,30_39,2015,Strep pharyngitis,103
1,South Carolina,1,30_39,2016,Strep pharyngitis,80
1,South Carolina,1,30_39,2017,Strep pharyngitis,44
1,South Carolina,1,30_39,2018,Strep pharyngitis,21
1,South Carolina,1,40_49,2010,Strep pharyngitis,53
1,South Carolina,1,40_49,2011,Strep pharyngitis,72
1,South Carolina,1,40_49,2012,Strep pharyngitis,59
1,South Carolina,1,40_49,2013,Strep pharyngitis,41
1,South Carolina,1,40_49,2014,Strep pharyngitis,34
1,South Carolina,1,40_49,2015,Strep pharyngitis,44
1,South Carolina,1,40_49,2016,Strep pharyngitis,58
1,South Carolina,1,40_49,2017,Strep pharyngitis,23
1,South Carolina,1,40_49,2018,Strep pharyngitis,18
1,South Carolina,1,50_59,2010,Strep pharyngitis,17
1,South Carolina,1,50_59,2011,Strep pharyngitis,31
1,South Carolina,1,50_59,2012,Strep pharyngitis,28
1,South Carolina,1,50_59,2013,Strep pharyngitis,24
1,South Carolina,1,50_59,2014,Strep pharyngitis,21
1,South Carolina,1,50_59,2015,Strep pharyngitis,41
1,South Carolina,1,50_59,2016,Strep pharyngitis,30
1,South Carolina,1,50_59,2017,Strep pharyngitis,12
1,South Carolina,1,50_59,2018,Strep pharyngitis,10
1,South Carolina,1,60_69,2010,Strep pharyngitis,7
1,South Carolina,1,60_69,2011,Strep pharyngitis,7
1,South Carolina,1,60_69,2012,Strep pharyngitis,4
1,South Carolina,1,60_69,2013,Strep pharyngitis,8
1,South Carolina,1,60_69,2014,Strep pharyngitis,9
1,South Carolina,1,60_69,2015,Strep pharyngitis,6
1,South Carolina,1,60_69,2016,Strep pharyngitis,11
1,South Carolina,1,60_69,2017,Strep pharyngitis,5
1,South Carolina,1,60_69,2018,Strep pharyngitis,3
1,South Carolina,2,00_04,2010,Strep pharyngitis,252
1,South Carolina,2,00_04,2011,Strep pharyngitis,284
1,South Carolina,2,00_04,2012,Strep pharyngitis,224
1,South Carolina,2,00_04,2013,Strep pharyngitis,143
1,South Carolina,2,00_04,2014,Strep pharyngitis,187
1,South Carolina,2,00_04,2015,Strep pharyngitis,186
1,South Carolina,2,00_04,2016,Strep pharyngitis,197
1,South Carolina,2,00_04,2017,Strep pharyngitis,66
1,South Carolina,2,00_04,2018,Strep pharyngitis,51
1,South Carolina,2,05_09,2010,Strep pharyngitis,549
1,South Carolina,2,05_09,2011,Strep pharyngitis,716
1,South Carolina,2,05_09,2012,Strep pharyngitis,472
1,South Carolina,2,05_09,2013,Strep pharyngitis,307
1,South Carolina,2,05_09,2014,Strep pharyngitis,394
1,South Carolina,2,05_09,2015,Strep pharyngitis,553
1,South Carolina,2,05_09,2016,Strep pharyngitis,483
1,South Carolina,2,05_09,2017,Strep pharyngitis,135
1,South Carolina,2,05_09,2018,Strep pharyngitis,141
1,South Carolina,2,10_19,2010,Strep pharyngitis,349
1,South Carolina,2,10_19,2011,Strep pharyngitis,449
1,South Carolina,2,10_19,2012,Strep pharyngitis,322
1,South Carolina,2,10_19,2013,Strep pharyngitis,279
1,South Carolina,2,10_19,2014,Strep pharyngitis,285
1,South Carolina,2,10_19,2015,Strep pharyngitis,397
1,South Carolina,2,10_19,2016,Strep pharyngitis,361
1,South Carolina,2,10_19,2017,Strep pharyngitis,132
1,South Carolina,2,10_19,2018,Strep pharyngitis,83
1,South Carolina,2,20_29,2010,Strep pharyngitis,107
1,South Carolina,2,20_29,2011,Strep pharyngitis,145
1,South Carolina,2,20_29,2012,Strep pharyngitis,138
1,South Carolina,2,20_29,2013,Strep pharyngitis,123
1,South Carolina,2,20_29,2014,Strep pharyngitis,168
1,South Carolina,2,20_29,2015,Strep pharyngitis,214
1,South Carolina,2,20_29,2016,Strep pharyngitis,173
1,South Carolina,2,20_29,2017,Strep pharyngitis,73
1,South Carolina,2,20_29,2018,Strep pharyngitis,34
1,South Carolina,2,30_39,2010,Strep pharyngitis,202
1,South Carolina,2,30_39,2011,Strep pharyngitis,228
1,South Carolina,2,30_39,2012,Strep pharyngitis,159
1,South Carolina,2,30_39,2013,Strep pharyngitis,138
1,South Carolina,2,30_39,2014,Strep pharyngitis,191
1,South Carolina,2,30_39,2015,Strep pharyngitis,208
1,South Carolina,2,30_39,2016,Strep pharyngitis,190
1,South Carolina,2,30_39,2017,Strep pharyngitis,59
1,South Carolina,2,30_39,2018,Strep pharyngitis,63
1,South Carolina,2,40_49,2010,Strep pharyngitis,96
1,South Carolina,2,40_49,2011,Strep pharyngitis,142
1,South Carolina,2,40_49,2012,Strep pharyngitis,108
1,South Carolina,2,40_49,2013,Strep pharyngitis,106
1,South Carolina,2,40_49,2014,Strep pharyngitis,118
1,South Carolina,2,40_49,2015,Strep pharyngitis,122
1,South Carolina,2,40_49,2016,Strep pharyngitis,94
1,South Carolina,2,40_49,2017,Strep pharyngitis,39
1,South Carolina,2,40_49,2018,Strep pharyngitis,32
1,South Carolina,2,50_59,2010,Strep pharyngitis,76
1,South Carolina,2,50_59,2011,Strep pharyngitis,101
1,South Carolina,2,50_59,2012,Strep pharyngitis,67
1,South Carolina,2,50_59,2013,Strep pharyngitis,59
1,South Carolina,2,50_59,2014,Strep pharyngitis,55
1,South Carolina,2,50_59,2015,Strep pharyngitis,92
1,South Carolina,2,50_59,2016,Strep pharyngitis,59
1,South Carolina,2,50_59,2017,Strep pharyngitis,22
1,South Carolina,2,50_59,2018,Strep pharyngitis,16
1,South Carolina,2,60_69,2010,Strep pharyngitis,13
1,South Carolina,2,60_69,2011,Strep pharyngitis,19
1,South Carolina,2,60_69,2012,Strep pharyngitis,22
1,South Carolina,2,60_69,2013,Strep pharyngitis,17
1,South Carolina,2,60_69,2014,Strep pharyngitis,14
1,South Carolina,2,60_69,2015,Strep pharyngitis,25
1,South Carolina,2,60_69,2016,Strep pharyngitis,28
1,South Carolina,2,60_69,2017,Strep pharyngitis,8
1,South Carolina,2,60_69,2018,Strep pharyngitis,6
1,South Dakota,1,00_04,2010,Strep pharyngitis,17
1,South Dakota,1,00_04,2011,Strep pharyngitis,14
1,South Dakota,1,00_04,2012,Strep pharyngitis,18
1,South Dakota,1,00_04,2013,Strep pharyngitis,14
1,South Dakota,1,00_04,2014,Strep pharyngitis,10
1,South Dakota,1,00_04,2015,Strep pharyngitis,18
1,South Dakota,1,00_04,2016,Strep pharyngitis,15
1,South Dakota,1,00_04,2017,Strep pharyngitis,12
1,South Dakota,1,00_04,2018,Strep pharyngitis,15
1,South Dakota,1,05_09,2010,Strep pharyngitis,17
1,South Dakota,1,05_09,2011,Strep pharyngitis,34
1,South Dakota,1,05_09,2012,Strep pharyngitis,17
1,South Dakota,1,05_09,2013,Strep pharyngitis,15
1,South Dakota,1,05_09,2014,Strep pharyngitis,21
1,South Dakota,1,05_09,2015,Strep pharyngitis,18
1,South Dakota,1,05_09,2016,Strep pharyngitis,16
1,South Dakota,1,05_09,2017,Strep pharyngitis,26
1,South Dakota,1,05_09,2018,Strep pharyngitis,21
1,South Dakota,1,10_19,2010,Strep pharyngitis,13
1,South Dakota,1,10_19,2011,Strep pharyngitis,29
1,South Dakota,1,10_19,2012,Strep pharyngitis,15
1,South Dakota,1,10_19,2013,Strep pharyngitis,6
1,South Dakota,1,10_19,2014,Strep pharyngitis,11
1,South Dakota,1,10_19,2015,Strep pharyngitis,13
1,South Dakota,1,10_19,2016,Strep pharyngitis,12
1,South Dakota,1,10_19,2017,Strep pharyngitis,18
1,South Dakota,1,10_19,2018,Strep pharyngitis,15
1,South Dakota,1,20_29,2010,Strep pharyngitis,5
1,South Dakota,1,20_29,2011,Strep pharyngitis,2
1,South Dakota,1,20_29,2012,Strep pharyngitis,6
1,South Dakota,1,20_29,2013,Strep pharyngitis,6
1,South Dakota,1,20_29,2014,Strep pharyngitis,7
1,South Dakota,1,20_29,2015,Strep pharyngitis,3
1,South Dakota,1,20_29,2016,Strep pharyngitis,4
1,South Dakota,1,20_29,2017,Strep pharyngitis,3
1,South Dakota,1,20_29,2018,Strep pharyngitis,7
1,South Dakota,1,30_39,2010,Strep pharyngitis,2
1,South Dakota,1,30_39,2011,Strep pharyngitis,8
1,South Dakota,1,30_39,2012,Strep pharyngitis,8
1,South Dakota,1,30_39,2013,Strep pharyngitis,3
1,South Dakota,1,30_39,2014,Strep pharyngitis,2
1,South Dakota,1,30_39,2015,Strep pharyngitis,9
1,South Dakota,1,30_39,2016,Strep pharyngitis,6
1,South Dakota,1,30_39,2017,Strep pharyngitis,7
1,South Dakota,1,30_39,2018,Strep pharyngitis,10
1,South Dakota,1,40_49,2010,Strep pharyngitis,2
1,South Dakota,1,40_49,2011,Strep pharyngitis,1
1,South Dakota,1,40_49,2012,Strep pharyngitis,2
1,South Dakota,1,40_49,2013,Strep pharyngitis,1
1,South Dakota,1,40_49,2014,Strep pharyngitis,1
1,South Dakota,1,40_49,2015,Strep pharyngitis,6
1,South Dakota,1,40_49,2016,Strep pharyngitis,1
1,South Dakota,1,40_49,2017,Strep pharyngitis,3
1,South Dakota,1,40_49,2018,Strep pharyngitis,1
1,South Dakota,1,50_59,2010,NA,0
1,South Dakota,1,50_59,2011,Strep pharyngitis,2
1,South Dakota,1,50_59,2012,Strep pharyngitis,2
1,South Dakota,1,50_59,2013,Strep pharyngitis,3
1,South Dakota,1,50_59,2014,Strep pharyngitis,1
1,South Dakota,1,50_59,2015,Strep pharyngitis,3
1,South Dakota,1,50_59,2016,NA,0
1,South Dakota,1,50_59,2017,Strep pharyngitis,2
1,South Dakota,1,50_59,2018,Strep pharyngitis,2
1,South Dakota,1,60_69,2010,NA,0
1,South Dakota,1,60_69,2011,Strep pharyngitis,1
1,South Dakota,1,60_69,2012,Strep pharyngitis,1
1,South Dakota,1,60_69,2013,NA,0
1,South Dakota,1,60_69,2014,NA,0
1,South Dakota,1,60_69,2015,Strep pharyngitis,1
1,South Dakota,1,60_69,2016,Strep pharyngitis,1
1,South Dakota,1,60_69,2017,Strep pharyngitis,1
1,South Dakota,1,60_69,2018,Strep pharyngitis,2
1,South Dakota,2,00_04,2010,Strep pharyngitis,8
1,South Dakota,2,00_04,2011,Strep pharyngitis,18
1,South Dakota,2,00_04,2012,Strep pharyngitis,10
1,South Dakota,2,00_04,2013,Strep pharyngitis,13
1,South Dakota,2,00_04,2014,Strep pharyngitis,12
1,South Dakota,2,00_04,2015,Strep pharyngitis,9
1,South Dakota,2,00_04,2016,Strep pharyngitis,13
1,South Dakota,2,00_04,2017,Strep pharyngitis,18
1,South Dakota,2,00_04,2018,Strep pharyngitis,18
1,South Dakota,2,05_09,2010,Strep pharyngitis,23
1,South Dakota,2,05_09,2011,Strep pharyngitis,38
1,South Dakota,2,05_09,2012,Strep pharyngitis,27
1,South Dakota,2,05_09,2013,Strep pharyngitis,13
1,South Dakota,2,05_09,2014,Strep pharyngitis,15
1,South Dakota,2,05_09,2015,Strep pharyngitis,22
1,South Dakota,2,05_09,2016,Strep pharyngitis,14
1,South Dakota,2,05_09,2017,Strep pharyngitis,20
1,South Dakota,2,05_09,2018,Strep pharyngitis,30
1,South Dakota,2,10_19,2010,Strep pharyngitis,14
1,South Dakota,2,10_19,2011,Strep pharyngitis,18
1,South Dakota,2,10_19,2012,Strep pharyngitis,16
1,South Dakota,2,10_19,2013,Strep pharyngitis,14
1,South Dakota,2,10_19,2014,Strep pharyngitis,13
1,South Dakota,2,10_19,2015,Strep pharyngitis,14
1,South Dakota,2,10_19,2016,Strep pharyngitis,15
1,South Dakota,2,10_19,2017,Strep pharyngitis,16
1,South Dakota,2,10_19,2018,Strep pharyngitis,12
1,South Dakota,2,20_29,2010,Strep pharyngitis,6
1,South Dakota,2,20_29,2011,Strep pharyngitis,16
1,South Dakota,2,20_29,2012,Strep pharyngitis,8
1,South Dakota,2,20_29,2013,Strep pharyngitis,6
1,South Dakota,2,20_29,2014,Strep pharyngitis,8
1,South Dakota,2,20_29,2015,Strep pharyngitis,7
1,South Dakota,2,20_29,2016,Strep pharyngitis,5
1,South Dakota,2,20_29,2017,Strep pharyngitis,13
1,South Dakota,2,20_29,2018,Strep pharyngitis,12
1,South Dakota,2,30_39,2010,Strep pharyngitis,4
1,South Dakota,2,30_39,2011,Strep pharyngitis,16
1,South Dakota,2,30_39,2012,Strep pharyngitis,8
1,South Dakota,2,30_39,2013,Strep pharyngitis,12
1,South Dakota,2,30_39,2014,Strep pharyngitis,6
1,South Dakota,2,30_39,2015,Strep pharyngitis,6
1,South Dakota,2,30_39,2016,Strep pharyngitis,8
1,South Dakota,2,30_39,2017,Strep pharyngitis,9
1,South Dakota,2,30_39,2018,Strep pharyngitis,11
1,South Dakota,2,40_49,2010,Strep pharyngitis,5
1,South Dakota,2,40_49,2011,Strep pharyngitis,5
1,South Dakota,2,40_49,2012,Strep pharyngitis,7
1,South Dakota,2,40_49,2013,Strep pharyngitis,3
1,South Dakota,2,40_49,2014,Strep pharyngitis,7
1,South Dakota,2,40_49,2015,Strep pharyngitis,2
1,South Dakota,2,40_49,2016,Strep pharyngitis,4
1,South Dakota,2,40_49,2017,Strep pharyngitis,4
1,South Dakota,2,40_49,2018,Strep pharyngitis,4
1,South Dakota,2,50_59,2010,Strep pharyngitis,1
1,South Dakota,2,50_59,2011,Strep pharyngitis,6
1,South Dakota,2,50_59,2012,Strep pharyngitis,4
1,South Dakota,2,50_59,2013,Strep pharyngitis,2
1,South Dakota,2,50_59,2014,Strep pharyngitis,2
1,South Dakota,2,50_59,2015,Strep pharyngitis,2
1,South Dakota,2,50_59,2016,Strep pharyngitis,3
1,South Dakota,2,50_59,2017,Strep pharyngitis,4
1,South Dakota,2,50_59,2018,Strep pharyngitis,1
1,South Dakota,2,60_69,2010,NA,0
1,South Dakota,2,60_69,2011,NA,0
1,South Dakota,2,60_69,2012,NA,0
1,South Dakota,2,60_69,2013,NA,0
1,South Dakota,2,60_69,2014,NA,0
1,South Dakota,2,60_69,2015,Strep pharyngitis,2
1,South Dakota,2,60_69,2016,NA,0
1,South Dakota,2,60_69,2017,NA,0
1,South Dakota,2,60_69,2018,NA,0
1,Tennessee,1,00_04,2010,Strep pharyngitis,234
1,Tennessee,1,00_04,2011,Strep pharyngitis,333
1,Tennessee,1,00_04,2012,Strep pharyngitis,275
1,Tennessee,1,00_04,2013,Strep pharyngitis,266
1,Tennessee,1,00_04,2014,Strep pharyngitis,241
1,Tennessee,1,00_04,2015,Strep pharyngitis,226
1,Tennessee,1,00_04,2016,Strep pharyngitis,208
